Drug Name,CIDs
Acetaminophen,11321051
Acetaminophen,11506497
Acetaminophen,12205927
Acetaminophen,24847933
Acetaminophen,24847934
Acetaminophen,24847935
Acetaminophen,24847936
Acetaminophen,24847937
Acetaminophen,24847938
Acetaminophen,24847939
Acetaminophen,24847940
Acetaminophen,24847941
Acetaminophen,24847942
Caffeine,2519
Caffeine,6241
Caffeine,64119
Caffeine,145904
Caffeine,348309
Caffeine,3081207
Caffeine,16684180
Caffeine,24847933
Caffeine,24847934
Caffeine,24847961
Caffeine,24847962
Caffeine,24847963
Caffeine,24847964
Caffeine,25147444
Caffeine,71304169
Dihydrocodeine,3063
Dihydrocodeine,273030
Dihydrocodeine,5284543
Dihydrocodeine,5492624
Dihydrocodeine,5492897
Dihydrocodeine,6426647
Dihydrocodeine,40479707
Naloxone,4425
Naloxone,5284596
Naloxone,5390107
Naloxone,5464092
Naloxone,5491858
Naloxone,5702090
Naloxone,6321250
Naloxone,7130679
Naloxone,9818787
Naloxone,11957637
Naloxone,13303876
Naloxone,16682422
Naloxone,18703312
Naloxone,24840161
Naloxone,68336375
Codeine,2828
Codeine,5836
Codeine,223652
Codeine,550925
Codeine,5284371
Codeine,5362471
Codeine,5702288
Codeine,6321303
Codeine,11865406
Codeine,134774369
Salbutamol,2083
Salbutamol,39859
Salbutamol,123600
Salbutamol,6452399
Salbutamol,9884233
Salbutamol,12953353
Amphetamine,3007
Amphetamine,5826
Amphetamine,32893
Amphetamine,222898
Amphetamine,4055279
Amphetamine,10220277
Amphetamine,21940935
Arformoterol,3410
Arformoterol,3083544
Atomoxetine,54840
Atomoxetine,54841
Atomoxetine,6093336
Atomoxetine,6850813
Atomoxetine,11162190
Atomoxetine,11990808
Benzphetamine,2341
Benzphetamine,5311017
Benzphetamine,11558159
Bromocriptine,2443
Bromocriptine,31101
Bromocriptine,5284353
Bromocriptine,5351252
Bromocriptine,5702015
Bromocriptine,6604061
Bromocriptine,9831954
Bromocriptine,9939861
Bromocriptine,73759789
Dexmethylphenidate,154100
Dexmethylphenidate,154101
Dextroamphetamine,3007
Dextroamphetamine,5826
Dextroamphetamine,32893
Dextroamphetamine,92939
Dextroamphetamine,222898
Dextroamphetamine,25203400
Diethylpropion,7029
Diethylpropion,91442
Diethylpropion,5235885
Dihydroergotamine,3066
Dihydroergotamine,10531
Dihydroergotamine,71171
Dihydroergotamine,517557
Dihydroergotamine,6420006
Dihydroergotamine,6426689
Dihydroergotamine,6604096
Dihydroergotamine,6604500
Dihydroergotamine,6604687
Dihydroergotamine,6604725
Dihydroergotamine,7067359
Dihydroergotamine,7067803
Dihydroergotamine,11870331
Dihydroergotamine,11870333
Dihydroergotamine,11870335
Dihydroergotamine,44134676
Dihydroergotamine,73759769
Dihydroergotamine,171369777
Doxapram,3156
Doxapram,64647
Doxapram,28248394
Doxapram,28248395
Doxapram,49760193
Doxapram,168313096
Droxidopa,3171
Droxidopa,92974
Droxidopa,164631
Droxidopa,443940
Droxidopa,6999030
Droxidopa,6999033
Droxidopa,11171892
Ergometrine,441286
Ergometrine,443884
Ergometrine,4210613
Ergometrine,11507780
Ergometrine,76156204
Ergotamine,3251
Ergotamine,8223
Ergotamine,8226
Ergotamine,9787
Ergotamine,10531
Ergotamine,11722266
Ergotamine,11954223
Ergotamine,11954224
Ergotamine,90657669
Formoterol,3410
Formoterol,116898
Formoterol,449974
Formoterol,3034756
Formoterol,3045233
Formoterol,3083544
Formoterol,6603854
Formoterol,9862958
Formoterol,11957546
Formoterol,60196271
Formoterol,73153255
Formoterol,87110828
Guanethidine,3518
Guanethidine,86471
Guanethidine,21116209
Indacaterol,6433117
Indacaterol,6918554
Indacaterol,72207656
Indacaterol,72671568
Indacaterol,74787729
Iobenguane (I-123),
Isocarboxazid,3759
Isoetharine,3762
Isoetharine,71466
Isoetharine,6604119
Isoprenaline,3019
Isoprenaline,3779
Isoprenaline,5807
Isoprenaline,5808
Isoprenaline,100733
Isoprenaline,443372
Isometheptene,22297
Isometheptene,6604597
Levothyroxine,853
Levothyroxine,5819
Levothyroxine,25201348
Levothyroxine,46783077
Linezolid,3929
Linezolid,73180
Linezolid,441401
Linezolid,54230521
Linezolid,67395290
Lisdexamfetamine,11597697
Lisdexamfetamine,11597698
Lisdexamfetamine,21954928
Lisdexamfetamine,42105518
Orciprenaline,4086
Orciprenaline,441333
Orciprenaline,24835641
Metamfetamine,1206
Metamfetamine,10836
Methylergometrine,4140
Methylergometrine,8226
Methylergometrine,114724
Methylphenidate,4158
Methylphenidate,9280
Methylphenidate,154101
Methylphenidate,449813
Methylphenidate,3040629
Methylphenidate,6101852
Methylphenidate,10657292
Methylphenidate,11379290
Methylphenidate,11514165
Methysergide,4163
Methysergide,9681
Methysergide,5281073
Methysergide,6540428
Methysergide,6603909
Methysergide,6604697
Midodrine,4195
Midodrine,18340
Midodrine,6604312
Midodrine,13589226
Milnacipran,65833
Milnacipran,163701
Milnacipran,3033806
Milnacipran,6917779
Milnacipran,11622909
Milnacipran,11630149
Dichloralphenazone,2206
Dichloralphenazone,10188
Dichloralphenazone,2761188
Dichloralphenazone,8986044
Dichloralphenazone,44152261
Oxytocin,5771
Oxytocin,439302
Oxytocin,11979742
Oxytocin,12004215
Oxytocin,12358644
Oxytocin,21658180
Oxytocin,44314302
Oxytocin,45357191
Oxytocin,53477758
Oxytocin,66509066
Oxytocin,87795236
Oxytocin,122164955
Oxytocin,133126564
Phendimetrazine,12460
Phendimetrazine,30487
Phendimetrazine,120608
Phendimetrazine,2735294
Phendimetrazine,122409752
Phenelzine,3675
Phenelzine,61100
Phenelzine,154983
Phenylpropanolamine,4786
Phenylpropanolamine,10297
Phenylpropanolamine,26934
Phenylpropanolamine,62942
Phenylpropanolamine,162265
Phenylpropanolamine,6931754
Pirbuterol,4845
Pirbuterol,171674
Pirbuterol,45356253
Pirbuterol,168312287
Procarbazine,4915
Procarbazine,9703
Procarbazine,175791
Procarbazine,175792
Procarbazine,69747198
Ritodrine,31728
Ritodrine,31729
Ritodrine,33572
Ritodrine,688568
Ritodrine,688569
Ritodrine,688570
Ritodrine,6603122
Safinamide,131682
Safinamide,3038502
Safinamide,5487407
Safinamide,5745207
Safinamide,11722448
Safinamide,23659732
Salmeterol,5152
Salmeterol,6604001
Salmeterol,9812133
Salmeterol,10788224
Salmeterol,10938665
Salmeterol,129317854
Selegiline,5195
Selegiline,26757
Selegiline,26758
Selegiline,92913
Selegiline,199604
Selegiline,199605
Selegiline,450968
Selegiline,45357581
Terbutaline,5403
Terbutaline,441334
Terbutaline,657301
Terbutaline,5282481
Terbutaline,11354816
Tranylcypromine,3202
Tranylcypromine,5530
Tranylcypromine,19493
Tranylcypromine,26069
Tranylcypromine,26070
Tranylcypromine,101150
Tranylcypromine,107121
Tranylcypromine,441233
Tranylcypromine,441360
Tranylcypromine,2723716
Tranylcypromine,5478986
Tranylcypromine,5702124
Tranylcypromine,6604304
Tranylcypromine,6971118
Tranylcypromine,6995537
Tranylcypromine,11957673
Tranylcypromine,25267092
Tranylcypromine,53628842
Tranylcypromine,73417116
Tranylcypromine,126456059
Venlafaxine,5656
Venlafaxine,62923
Venlafaxine,451089
Venlafaxine,3160426
Venlafaxine,9795623
Venlafaxine,11846746
Venlafaxine,13520301
Venlafaxine,45357960
Tramadol,5523
Tramadol,7966
Tramadol,23064
Tramadol,33741
Tramadol,63013
Tramadol,63015
Tramadol,198555
Tramadol,451049
Tramadol,451053
Tramadol,667511
Tramadol,9813907
Tramadol,25181825
Tramadol,25181826
Acetazolamide,1986
Acetazolamide,24906315
Amphotericin B,1972
Amphotericin B,14956
Amphotericin B,352546
Amphotericin B,354192
Amphotericin B,5280965
Amphotericin B,5386092
Amphotericin B,5458486
Amphotericin B,5771695
Amphotericin B,6473721
Amphotericin B,6708817
Amphotericin B,6713692
Amphotericin B,9919339
Amphotericin B,10533925
Amphotericin B,10629638
Amphotericin B,10677275
Amphotericin B,16667679
Amphotericin B,21958476
Amphotericin B,22524965
Amphotericin B,23863720
Amphotericin B,24883793
Amphotericin B,44399170
Amphotericin B,44421047
Amphotericin B,46783367
Amphotericin B,46783793
Amphotericin B,50990393
Amphotericin B,53486284
Amphotericin B,53487961
Amphotericin B,56971651
Amphotericin B,71313388
Amphotericin B,73438937
Amphotericin B,91819969
Amphotericin B,91827561
Amphotericin B,118705500
Amphotericin B,122361636
Amphotericin B,122362248
Amphotericin B,134719018
Amphotericin B,135391140
Amphotericin B,139246982
Amphotericin B,145705939
Amphotericin B,171035077
Amphotericin B (cholesteryl sulfate),
Amphotericin B (lipid complex),
Amphotericin B (liposomal),
Beclomethasone dipropionate,2307
Beclomethasone dipropionate,21700
Beclomethasone dipropionate,13338738
Beclomethasone dipropionate,16052009
Beclomethasone dipropionate,16403490
Beclomethasone dipropionate,44306855
Beclomethasone dipropionate,45489452
Beclomethasone dipropionate,46780652
Beclomethasone dipropionate,66592976
Beclomethasone dipropionate,73759707
Beclomethasone dipropionate,117072409
Beclomethasone dipropionate,122130515
Beclomethasone dipropionate,129009899
Atropine (ophthalmic),
Acetylcholine,187
Acetylcholine,6060
Acetylcholine,449292
Acetylcholine,5315629
Scopolamine (ophthalmic),
Acetylcysteine,581
Acetylcysteine,5862
Acetylcysteine,12035
Acetylcysteine,94364
Acetylcysteine,7043949
Acetylcysteine,24847946
Abarelix,3861877
Abarelix,10650139
Abarelix,16131215
Abarelix,21879626
Abarelix,71308144
Abarelix,139211152
Abarelix,146019569
Adenosine,190
Adenosine,191
Adenosine,21704
Adenosine,60961
Adenosine,69689
Adenosine,96368
Adenosine,102198
Adenosine,160739
Adenosine,446941
Adenosine,447270
Adenosine,447916
Adenosine,448374
Adenosine,448378
Adenosine,450776
Adenosine,453548
Adenosine,466397
Adenosine,638036
Adenosine,644174
Adenosine,3795208
Adenosine,4599835
Adenosine,5702004
Adenosine,6420052
Adenosine,6552084
Adenosine,6560357
Adenosine,6713976
Adenosine,7000182
Adenosine,7040251
Adenosine,7048607
Adenosine,10492175
Adenosine,10539954
Adenosine,10611929
Adenosine,10754484
Adenosine,10778501
Adenosine,10890867
Adenosine,10923602
Adenosine,10924111
Adenosine,10945502
Adenosine,10978491
Adenosine,11032861
Adenosine,11097670
Adenosine,11129405
Adenosine,11332655
Adenosine,11807674
Adenosine,16741267
Adenosine,42626774
Adenosine,53384930
Adenosine,54732806
Adenosine,70889269
Adenosine,92131711
Adenosine,135537873
Adenosine,135567282
Alendronic acid,2088
Alendronic acid,5282181
Alendronic acid,42601640
Alfuzosin,2092
Alfuzosin,8653
Alfuzosin,29503
Alfuzosin,71764
Alfuzosin,6604442
Alfuzosin,37888195
Alfuzosin,45358053
Amitriptyline,2160
Amitriptyline,11065
Amitriptyline,3084267
Amitriptyline,102564324
Amitriptyline,118796368
Amoxapine,2170
Amoxapine,10944163
Anagrelide,24868286
Anagrelide,135409400
Anagrelide,135413494
Apomorphine,2215
Apomorphine,6005
Apomorphine,9410
Apomorphine,107882
Apomorphine,736083
Apomorphine,10681548
Apomorphine,11493246
Astemizole,2247
Astemizole,16701013
Azithromycin,2269
Azithromycin,3051
Azithromycin,55185
Azithromycin,441190
Azithromycin,447043
Azithromycin,456416
Azithromycin,3033819
Azithromycin,3086605
Azithromycin,6324605
Azithromycin,9897015
Azithromycin,10771356
Azithromycin,11969951
Azithromycin,21946473
Azithromycin,25235496
Azithromycin,44317861
Azithromycin,58984289
Azithromycin,73265194
Azithromycin,90489754
Azithromycin,90657842
Azithromycin,126969869
Azithromycin,129010025
Azithromycin,129010374
Azithromycin,129396765
Azithromycin,131845181
Azithromycin,133109198
Azithromycin,134693946
Azithromycin,134750426
Azithromycin,137704936
Azithromycin,166666711
Buprenorphine,2476
Buprenorphine,40400
Buprenorphine,441364
Buprenorphine,644073
Buprenorphine,3033050
Buprenorphine,5281090
Buprenorphine,5311033
Buprenorphine,6321408
Buprenorphine,9811785
Buprenorphine,9848989
Buprenorphine,9848990
Buprenorphine,11969480
Buprenorphine,12216288
Buprenorphine,24838065
Buprenorphine,101532360
Chloroquine,2719
Chloroquine,83818
Chloroquine,444810
Chloroquine,639540
Chloroquine,20591317
Chloroquine,24848403
Chloroquine,135530305
Chloroquine,168306229
Chlorpromazine,2726
Chlorpromazine,3108
Chlorpromazine,6240
Chlorpromazine,522335
Chlorpromazine,11642685
Chlorpromazine,21984091
Chlorpromazine,71597877
Ciprofloxacin,2764
Ciprofloxacin,62998
Ciprofloxacin,62999
Ciprofloxacin,4011971
Ciprofloxacin,10336735
Ciprofloxacin,11045861
Ciprofloxacin,17906217
Ciprofloxacin,24848022
Ciprofloxacin,25218032
Citalopram,2771
Citalopram,77995
Citalopram,146570
Citalopram,6101829
Citalopram,6858276
Citalopram,11267339
Citalopram,11267365
Citalopram,11301740
Clofazimine,2794
Clofazimine,54677971
Clofazimine,77282883
Clofazimine,86287396
Clozapine,3095
Clozapine,45480524
Clozapine,60131111
Clozapine,131632497
Clozapine,135398551
Clozapine,135398737
Clozapine,135428139
Clozapine,135433932
Clozapine,135524906
Clozapine,135858214
Clozapine,135908332
Clozapine,139204807
Cyanocobalamin,184933
Cyanocobalamin,4289526
Cyanocobalamin,5311498
Cyanocobalamin,5479203
Cyanocobalamin,5496738
Cyanocobalamin,5496760
Cyanocobalamin,5496968
Cyanocobalamin,6442967
Cyanocobalamin,6474318
Cyanocobalamin,6604202
Cyanocobalamin,10887743
Cyanocobalamin,11366878
Cyanocobalamin,11963687
Cyanocobalamin,11970261
Cyanocobalamin,12774323
Cyanocobalamin,16058087
Cyanocobalamin,16212801
Cyanocobalamin,16686079
Cyanocobalamin,16758231
Cyanocobalamin,23806828
Cyanocobalamin,24848034
Cyanocobalamin,24848138
Cyanocobalamin,24892734
Cyanocobalamin,25102581
Cyanocobalamin,25195380
Cyanocobalamin,42626612
Cyanocobalamin,42626617
Cyanocobalamin,44135002
Cyanocobalamin,44176380
Cyanocobalamin,45357148
Cyanocobalamin,46853873
Cyanocobalamin,54605677
Cyanocobalamin,54747689
Cyanocobalamin,57418127
Cyanocobalamin,70678590
Cyanocobalamin,71299736
Cyanocobalamin,71308299
Cyanocobalamin,71752967
Cyanocobalamin,73357424
Cyanocobalamin,73995027
Cyanocobalamin,85325325
Cyanocobalamin,91898871
Cyanocobalamin,118701720
Cyanocobalamin,122174223
Cyanocobalamin,129627537
Cyanocobalamin,129627679
Cyanocobalamin,135920955
Cyanocobalamin,135920957
Cyanocobalamin,135920958
Cyanocobalamin,137332389
Cyanocobalamin,139030973
Cyanocobalamin,139592447
Cyanocobalamin,139592467
Cyanocobalamin,145705982
Cyanocobalamin,156587311
Cyanocobalamin,162639632
Cyanocobalamin,162678573
Cyanocobalamin,162678575
Cyanocobalamin,166596686
Cyanocobalamin,168312343
Cyanocobalamin,168313168
Cyanocobalamin,168313945
Cyanocobalamin,168458728
Daunorubicin,2958
Daunorubicin,30323
Daunorubicin,62770
Daunorubicin,151540
Daunorubicin,827981
Daunorubicin,3085107
Daunorubicin,5351602
Daunorubicin,7067174
Daunorubicin,11342025
Daunorubicin,21864425
Daunorubicin,53486430
Daunorubicin,129010236
Daunorubicin,129317882
Daunorubicin (liposomal),30323
Delavirdine,5625
Delavirdine,441386
Delavirdine,2759330
Diclofenac,3033
Diclofenac,114753
Diclofenac,5018304
Diclofenac,9549309
Disopyramide,3114
Disopyramide,156294
Disopyramide,156295
Dofetilide,71329
Dofetilide,333315
Donepezil,3152
Donepezil,5741
Donepezil,450956
Donepezil,969462
Donepezil,1150567
Donepezil,46889411
Donepezil,122360849
Droperidol,3168
Droperidol,450931
Droperidol,2756424
Droperidol,11957508
Droperidol,57366425
Droperidol,168318589
Duloxetine,60834
Duloxetine,60835
Duloxetine,122252
Duloxetine,694503
Duloxetine,10813211
Duloxetine,23656722
Efavirenz,3203
Efavirenz,64139
Efavirenz,477099
Efavirenz,492400
Efavirenz,3005889
Efavirenz,9811087
Efavirenz,9833525
Efavirenz,9918607
Efavirenz,13415796
Efavirenz,76973085
Enoxacin,3229
Enoxacin,11508007
Enoxacin,22494045
Enoxacin,24840537
Enoxacin,139059140
Entecavir,45039134
Entecavir,45074618
Entecavir,135398508
Entecavir,135526609
Entecavir,135546504
Entecavir,135605572
Entecavir,135616735
Entecavir,135743573
Entecavir,135743643
Entecavir,135908333
Entecavir,136091005
Entecavir,136219928
Entecavir,145705656
Epirubicin,1691
Epirubicin,41867
Epirubicin,151537
Epirubicin,180299
Epirubicin,497652
Epirubicin,10973566
Epirubicin,15558404
Epirubicin,21584061
Epirubicin,24871487
Epirubicin,51340272
Epirubicin,53487962
Erlotinib,176870
Erlotinib,176871
Erlotinib,50878546
Erlotinib,71296111
Erlotinib,91971801
Erythromycin,3255
Erythromycin,8233
Erythromycin,12560
Erythromycin,14750
Erythromycin,69652
Erythromycin,71469
Erythromycin,6713919
Erythromycin,9543580
Erythromycin,13206344
Erythromycin,16212992
Erythromycin,24847979
Erythromycin,49867933
Erythromycin,53384902
Erythromycin,66577477
Erythromycin,71306958
Erythromycin,90472388
Erythromycin,129009922
Erythromycin,132274086
Erythromycin,134693174
Erythromycin,137705094
Erythromycin,138403276
Erythromycin,139247122
Erythromycin,165844830
Etodolac,3308
Etodolac,184282
Etodolac,667528
Etodolac,688461
Etodolac,23671766
Fenoprofen,3342
Fenoprofen,7583
Fenoprofen,527817
Fenoprofen,6604558
Fenoprofen,10332019
Fenoprofen,21093463
Fenoprofen,41097863
Fenoprofen,44119558
Fluconazole,3365
Fluconazole,450062
Fluconazole,2733937
Fluconazole,9862025
Fluconazole,21759548
Fluconazole,71595733
Fluoxetine,3386
Fluoxetine,62857
Fluoxetine,1548968
Fluoxetine,1548970
Fluoxetine,2121162
Fluoxetine,6914091
Fluoxetine,11758740
Fluphenazine,3372
Fluphenazine,3388
Fluphenazine,67356
Fluphenazine,44134722
Flurbiprofen,3394
Flurbiprofen,72099
Flurbiprofen,92337
Flutamide,3397
Flutamide,10802904
Flutamide,61947881
Foscarnet,3414
Foscarnet,3415
Foscarnet,44561
Foscarnet,169569
Foscarnet,18432423
Foscarnet,54601820
Galantamine,3449
Galantamine,9651
Galantamine,667668
Galantamine,676392
Galantamine,906210
Galantamine,908828
Galantamine,5317079
Galantamine,5317454
Galantamine,6953720
Galantamine,9921971
Galantamine,10827215
Galantamine,10924219
Galantamine,10946166
Galantamine,11022582
Galantamine,11022662
Galantamine,11044450
Galantamine,11781231
Galantamine,11869393
Galantamine,16757785
Galantamine,24207710
Galantamine,56840969
Galantamine,134715422
Galantamine,146158702
Gefitinib,3154
Gefitinib,123631
Gefitinib,11719266
Gefitinib,22649221
Gefitinib,44158624
Grepafloxacin,72474
Grepafloxacin,656829
Grepafloxacin,2736341
Grepafloxacin,9863636
Grepafloxacin,11681977
Grepafloxacin,14052587
Haloperidol,3559
Haloperidol,173712
Haloperidol,11495267
Haloperidol,71317189
Hydroxyzine,3658
Hydroxyzine,71612
Hydroxyzine,91513
Hydroxyzine,1548976
Ibutilide,60753
Ibutilide,88857
Ibutilide,3025729
Ibutilide,5281065
Ibutilide,6437366
Ibutilide,21149973
Ibutilide,24848689
Imipramine,3696
Imipramine,8228
Imipramine,451081
Imipramine,3017520
Indomethacin,3715
Indomethacin,12406853
Indomethacin,23581802
Indomethacin,53394319
Ketorolac,3826
Ketorolac,84003
Ketorolac,181817
Ketorolac,181818
Ketorolac,15817160
Ketorolac,45359002
Ketorolac,135476719
Mefenamic acid,4044
Mefenamic acid,13436
Mefenamic acid,5377381
Mefloquine,4046
Mefloquine,40692
Mefloquine,65329
Mefloquine,441362
Mefloquine,456309
Mefloquine,3000506
Mefloquine,3000516
Mefloquine,11235360
Mefloquine,12986439
Mefloquine,18660697
Mefloquine,46782113
Mefloquine,166593974
Methadone,4095
Methadone,22267
Methadone,643985
Mifepristone,4196
Mifepristone,55245
Mifepristone,439268
Mifepristone,1756360
Mifepristone,6426861
Mifepristone,6569219
Mifepristone,6604445
Mifepristone,6604870
Mifepristone,6712024
Mifepristone,7048587
Mifepristone,7048709
Mifepristone,7048710
Mifepristone,9910521
Mifepristone,10387949
Mifepristone,10503032
Mifepristone,11743390
Mifepristone,13080185
Mifepristone,16758830
Mifepristone,18649237
Mifepristone,46782374
Mifepristone,73897308
Mifepristone,133688789
Mifepristone,146159894
Mirtazapine,4205
Mirtazapine,28453
Mirtazapine,2063661
Mirtazapine,3085218
Mirtazapine,3085219
Mirtazapine,6398890
Naproxen,1301
Naproxen,1302
Naproxen,155582
Naproxen,156391
Naproxen,169118
Naproxen,6925666
Naproxen,10263296
Naproxen,11218513
Naproxen,11333724
Naproxen,23681059
Naproxen,24848095
Naproxen,56840926
Nicotine,942
